sample_id,path,basename,extension,label,label_name,size_bytes,sha256,sample_rate,duration_seconds,channels,speaker_id,source_id,generator_id,dataset_id,parent_recording_id,duplicate_group_id,canonical_sample_id,integrity_status,included,exclusion_reason,split
61f009348cf9577c05f3ad4f,data/REAL/18699.wav,18699,.wav,0,REAL,122618,da6be932e7b1f2c0eeaaae7626b3ccac94f9c1d57b2412cded560c1e4338d279,16000,1.915000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:da6be932e7b1f2c0eeaaae7626b3ccac94f9c1d57b2412cded560c1e4338d279,61f009348cf9577c05f3ad4f,INCLUDED,True,,train
61f4553c00cc7adeab4cd5f9,data/REAL/16255.wav,16255,.wav,0,REAL,132090,22e6f095123f1ded046c4702f4128fdaa0694ed4c0c8d25e04e4f3cea0a2da9e,16000,2.063000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:22e6f095123f1ded046c4702f4128fdaa0694ed4c0c8d25e04e4f3cea0a2da9e,61f4553c00cc7adeab4cd5f9,INCLUDED,True,,train
61f70cc6fdd57add0535fd13,data/REAL/18531.wav,18531,.wav,0,REAL,29626,30164a5f254498038480fc1d444bcbe462db2583c7a5055fc1c3234eb64cea85,16000,0.462000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:30164a5f254498038480fc1d444bcbe462db2583c7a5055fc1c3234eb64cea85,61f70cc6fdd57add0535fd13,INCLUDED,True,,train
61faa1687a172918c2bd2419,data/REAL/10611.wav,10611,.wav,0,REAL,210042,9141906505cc28b291ad3b1aebb8aab7bfc1b4eccc465a42959d12e5a5f94406,16000,3.281000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:9141906505cc28b291ad3b1aebb8aab7bfc1b4eccc465a42959d12e5a5f94406,61faa1687a172918c2bd2419,INCLUDED,True,,train
61feee8d42f9a986fd406dc4,data/REAL/10504.wav,10504,.wav,0,REAL,130490,7f5572f5c60143d6673262f29900183738206833a52f51bd9c2dd82544052db0,16000,2.038000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:7f5572f5c60143d6673262f29900183738206833a52f51bd9c2dd82544052db0,61feee8d42f9a986fd406dc4,INCLUDED,True,,train
62002e0befa4303538ebfc7e,data/REAL/14233.wav,14233,.wav,0,REAL,292798,370f65bfe9616b40c41bf6783f442e41578f02f06fb465fd537c408f171baa97,16000,4.574062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:370f65bfe9616b40c41bf6783f442e41578f02f06fb465fd537c408f171baa97,62002e0befa4303538ebfc7e,INCLUDED,True,,train
6216c82d39b77e790e033f45,data/REAL/1383.wav,1383,.wav,0,REAL,145146,972707e007145b0ff20f4621da0ea67ba1da6abf47322ffeb413070b35dc5ad3,16000,2.267000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:972707e007145b0ff20f4621da0ea67ba1da6abf47322ffeb413070b35dc5ad3,6216c82d39b77e790e033f45,INCLUDED,True,,train
621a99cbf3bd11e4a5cf6ec1,data/REAL/1284.wav,1284,.wav,0,REAL,651514,5b8f922c7d56b6bbfa84bdc833d62b5d16f66fb72bfac5c4319b24c84b4c89e1,16000,10.179000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5b8f922c7d56b6bbfa84bdc833d62b5d16f66fb72bfac5c4319b24c84b4c89e1,621a99cbf3bd11e4a5cf6ec1,INCLUDED,True,,train
622c07dfe86e6f8bb4acacfd,data/REAL/yt_0011_part_069.flac,yt_0011_part_069,.flac,0,REAL,606910,48959b24cf9795830d6bc24b41972b2c4d758839a5e12d5bafaf6bf62e2a0516,44100,6.726009070,2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:48959b24cf9795830d6bc24b41972b2c4d758839a5e12d5bafaf6bf62e2a0516,622c07dfe86e6f8bb4acacfd,INCLUDED,True,,train
622c3369d532029860fb274d,data/REAL/2250.wav,2250,.wav,0,REAL,219642,1f8ebbb4ec2959617dcd7fe566b3bc2f7efc60ca480a7f1852b0fb16f64e81f6,16000,3.431000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1f8ebbb4ec2959617dcd7fe566b3bc2f7efc60ca480a7f1852b0fb16f64e81f6,622c3369d532029860fb274d,INCLUDED,True,,train
6232c635dc848d1f859218a7,data/REAL/yt_0011_p2_part_177.flac,yt_0011_p2_part_177,.flac,0,REAL,612242,6693025ffa37b9b22be574e11d07017fc25ffc6bbf61fa325098a71e779f6836,44100,6.841995465,2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:6693025ffa37b9b22be574e11d07017fc25ffc6bbf61fa325098a71e779f6836,6232c635dc848d1f859218a7,INCLUDED,True,,train
623d3114c1b47b196a092825,data/REAL/3841.wav,3841,.wav,0,REAL,637946,f17a36b9a29c14b08ceb0f64b27629f6e7305e3b6b1c0599f275f6524cee560f,16000,9.967000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:f17a36b9a29c14b08ceb0f64b27629f6e7305e3b6b1c0599f275f6524cee560f,623d3114c1b47b196a092825,INCLUDED,True,,train
62427c5c97ae8d4cc8ceaaa1,data/REAL/8206.wav,8206,.wav,0,REAL,177214,c36b3462ebeda51d033e480566ed052f81d72307eb09aa999497e3aedaa30a96,16000,2.768062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:c36b3462ebeda51d033e480566ed052f81d72307eb09aa999497e3aedaa30a96,62427c5c97ae8d4cc8ceaaa1,INCLUDED,True,,train
627e7a44f8c67841373c49ec,data/REAL/4510.wav,4510,.wav,0,REAL,288634,43f00d717ff609fdd360a4179da71e4577873bd2fbd8eea363ab5c6622f3ec6d,16000,4.509000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:43f00d717ff609fdd360a4179da71e4577873bd2fbd8eea363ab5c6622f3ec6d,627e7a44f8c67841373c49ec,INCLUDED,True,,train
6281aa3d6161b30629c4fe61,data/REAL/11408.wav,11408,.wav,0,REAL,328058,d246130cd05c6bba9799ec5036ded957761245721e355a3d14b67e0e58912c95,16000,5.125000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d246130cd05c6bba9799ec5036ded957761245721e355a3d14b67e0e58912c95,6281aa3d6161b30629c4fe61,INCLUDED,True,,train
62879607b7cc6d1186982e2a,data/REAL/11762.wav,11762,.wav,0,REAL,151226,e83e3daaf0cc657bc5ba280064020fbe348abe2a926e31cdee104c00ce1c501a,16000,2.362000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:e83e3daaf0cc657bc5ba280064020fbe348abe2a926e31cdee104c00ce1c501a,62879607b7cc6d1186982e2a,INCLUDED,True,,train
6294d045603fd376f8d92116,data/REAL/14704.wav,14704,.wav,0,REAL,289278,721902b0e67aa5eb54b7418347eeb9805204102ede8fe762e8fdcd9ddd748279,16000,4.519062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:721902b0e67aa5eb54b7418347eeb9805204102ede8fe762e8fdcd9ddd748279,6294d045603fd376f8d92116,INCLUDED,True,,train
629f4141db12d3c4cbc955d0,data/REAL/yt_0008_part_153.flac,yt_0008_part_153,.flac,0,REAL,680488,760ea35e2d0b34df7396a824333916ec28b3616308ec43340e0a2b7510a4a97f,44100,7.484013605,2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:760ea35e2d0b34df7396a824333916ec28b3616308ec43340e0a2b7510a4a97f,629f4141db12d3c4cbc955d0,INCLUDED,True,,train
62b5f7dddf16a1d710d435a1,data/REAL/11256.wav,11256,.wav,0,REAL,135422,5b7fa41abdbd6afbcc202779c107f24c23c3ada9829a32fbdc9d755efbb51826,16000,2.115062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5b7fa41abdbd6afbcc202779c107f24c23c3ada9829a32fbdc9d755efbb51826,62b5f7dddf16a1d710d435a1,INCLUDED,True,,train
62c0de36011a991951222f52,data/REAL/11197.wav,11197,.wav,0,REAL,237758,4e4078a01df6f7be7f1e908cdad7ada3f7a84f5e9c1e0c4c53e37ba417640b0c,16000,3.714062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:4e4078a01df6f7be7f1e908cdad7ada3f7a84f5e9c1e0c4c53e37ba417640b0c,62c0de36011a991951222f52,INCLUDED,True,,train
62c11ea063528b9be3266251,data/REAL/18794.wav,18794,.wav,0,REAL,179770,a1040d18f8678255cbb66e9716496a3cf4170eec9234001eb1787c68436a1d86,16000,2.808000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:a1040d18f8678255cbb66e9716496a3cf4170eec9234001eb1787c68436a1d86,62c11ea063528b9be3266251,INCLUDED,True,,train
62c3632af829e761c41d5799,data/REAL/1686.wav,1686,.wav,0,REAL,106490,89e137a222075446dbecf2546198992fb7aac8d6b0c33fec85d36aa0c3e511cf,16000,1.663000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:89e137a222075446dbecf2546198992fb7aac8d6b0c33fec85d36aa0c3e511cf,62c3632af829e761c41d5799,INCLUDED,True,,train
62c62aea74b09abd2c19f195,data/REAL/5157.wav,5157,.wav,0,REAL,412218,12d393a75228a3a86f3de203074ebead16bc88e8709f30923ce632a388c8ed56,16000,6.440000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:12d393a75228a3a86f3de203074ebead16bc88e8709f30923ce632a388c8ed56,62c62aea74b09abd2c19f195,INCLUDED,True,,train
62c92d325d43bb24598aef69,data/REAL/14267.wav,14267,.wav,0,REAL,155578,439877f4008b35dd8c96f51248f11e1b36da2fb9bbbbe3a03e0f2c43e930a382,16000,2.430000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:439877f4008b35dd8c96f51248f11e1b36da2fb9bbbbe3a03e0f2c43e930a382,62c92d325d43bb24598aef69,INCLUDED,True,,train
62ccfed58fbb2c3fcb970fe5,data/REAL/5790.wav,5790,.wav,0,REAL,130682,9deeea82abf3db5c05e6e276cff2aa856ac2a44fb3f87587773b143622cc8619,16000,2.041000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:9deeea82abf3db5c05e6e276cff2aa856ac2a44fb3f87587773b143622cc8619,62ccfed58fbb2c3fcb970fe5,INCLUDED,True,,train
62d3f6f2dc425edbcd6eb4f7,data/REAL/10747.wav,10747,.wav,0,REAL,146234,ae83d222a2656b57f2b4f7dca68d0d057e700b50f814b12266b027c9cb17b0c0,16000,2.284000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ae83d222a2656b57f2b4f7dca68d0d057e700b50f814b12266b027c9cb17b0c0,62d3f6f2dc425edbcd6eb4f7,INCLUDED,True,,train
62e6329e63d081fca610acf3,data/REAL/9977.wav,9977,.wav,0,REAL,98302,db39a9ee2887d00307a270e7fbf9b827771def4c79aa0fbf997110f9c5b9b3d6,16000,1.535062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:db39a9ee2887d00307a270e7fbf9b827771def4c79aa0fbf997110f9c5b9b3d6,62e6329e63d081fca610acf3,INCLUDED,True,,train
62ef4fb4006cb8278276300f,data/REAL/15070.wav,15070,.wav,0,REAL,1132986,6006a9b174c78ce9421ef5f7a38c7bdeb9a9080cc2f5483a30bc64a46042d599,16000,17.702000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:6006a9b174c78ce9421ef5f7a38c7bdeb9a9080cc2f5483a30bc64a46042d599,62ef4fb4006cb8278276300f,INCLUDED,True,,train
62f43d93bc016e818fabaac1,data/REAL/3855.wav,3855,.wav,0,REAL,196922,126b6a7b877b100189a1cd1c70b298ace5967838eb9c48758faef3677549f484,16000,3.076000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:126b6a7b877b100189a1cd1c70b298ace5967838eb9c48758faef3677549f484,62f43d93bc016e818fabaac1,INCLUDED,True,,train
62fd5f759b36df8d2cfbf06c,data/REAL/19841.wav,19841,.wav,0,REAL,259770,9e25e3cd6e04d0f8a7df2499f6d69a4987cbf09fb71166cc08c0c3242d7875fd,16000,4.058000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:9e25e3cd6e04d0f8a7df2499f6d69a4987cbf09fb71166cc08c0c3242d7875fd,62fd5f759b36df8d2cfbf06c,INCLUDED,True,,train
631524c1be4f09da43bf7811,data/REAL/9761.wav,9761,.wav,0,REAL,507002,cfe0fb130935ef93a7d3de69ed5daa8a1c80e4c2ce90db8bccfe5805dfcb568b,16000,7.921000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:cfe0fb130935ef93a7d3de69ed5daa8a1c80e4c2ce90db8bccfe5805dfcb568b,631524c1be4f09da43bf7811,INCLUDED,True,,train
63177fffe632402cbd6bd588,data/REAL/13982.wav,13982,.wav,0,REAL,116222,19de107fb691612926f36e6ec6009fcc1d1d92513c3df02705a20bca9f01e978,16000,1.815062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:19de107fb691612926f36e6ec6009fcc1d1d92513c3df02705a20bca9f01e978,63177fffe632402cbd6bd588,INCLUDED,True,,train
6317a6224a998410f4c2b8d5,data/REAL/16448.wav,16448,.wav,0,REAL,122938,8030e133f316bee9976a9901b5051776505dbc3202b742f95c6c63fa531f1100,16000,1.920000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:8030e133f316bee9976a9901b5051776505dbc3202b742f95c6c63fa531f1100,6317a6224a998410f4c2b8d5,INCLUDED,True,,train
631a8e33857e27f3e2999734,data/REAL/11503.wav,11503,.wav,0,REAL,111102,db623e8fa0a7746ad2dde2610c92d106f5ca2f14a3e3cb99efc5e1756f764d7f,16000,1.735062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:db623e8fa0a7746ad2dde2610c92d106f5ca2f14a3e3cb99efc5e1756f764d7f,631a8e33857e27f3e2999734,INCLUDED,True,,train
631debaded2bcb2aebc5fd5d,data/REAL/9612.wav,9612,.wav,0,REAL,71102,2f7a9c26986b5dcedfbafa64f040ea3f0685a1e498eaccaff83c5b854f83335a,16000,1.110062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:2f7a9c26986b5dcedfbafa64f040ea3f0685a1e498eaccaff83c5b854f83335a,631debaded2bcb2aebc5fd5d,INCLUDED,True,,train
6333c8796a71075ec6ba8814,data/REAL/10784.wav,10784,.wav,0,REAL,138938,662c92a26422602022062432ea934ecde60fb513e23bf19a22b0fdea9f180af5,16000,2.170000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:662c92a26422602022062432ea934ecde60fb513e23bf19a22b0fdea9f180af5,6333c8796a71075ec6ba8814,INCLUDED,True,,train
63371e6e0514cddea105f55a,data/REAL/7950.wav,7950,.wav,0,REAL,112318,79bcccd6552f427682e0401903e9b22b211ff5cffe0da5a9bfaf59c09fd98817,16000,1.754062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:79bcccd6552f427682e0401903e9b22b211ff5cffe0da5a9bfaf59c09fd98817,63371e6e0514cddea105f55a,INCLUDED,True,,train
633977f0362dc52508b5cbc6,data/REAL/3884.wav,3884,.wav,0,REAL,117114,a74c0dcfa5deaefb614d6586f3cefb84ce07a3c9555f1f9c7b46d1c28d12e796,16000,1.829000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:a74c0dcfa5deaefb614d6586f3cefb84ce07a3c9555f1f9c7b46d1c28d12e796,633977f0362dc52508b5cbc6,INCLUDED,True,,train
6361fae596c86481d773b606,data/REAL/2123.wav,2123,.wav,0,REAL,432890,dfbde1829e60db4dca6080a659ef3305eebf4bc8cebecf9234ea108a947e054b,16000,6.763000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:dfbde1829e60db4dca6080a659ef3305eebf4bc8cebecf9234ea108a947e054b,6361fae596c86481d773b606,INCLUDED,True,,train
6376ce85d1fc79b551796ec6,data/REAL/18156.wav,18156,.wav,0,REAL,249594,7ec10935682787008c357d6e62ec6adc0650b8c9ea5da9abfe1f587ce2499ed2,16000,3.899000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:7ec10935682787008c357d6e62ec6adc0650b8c9ea5da9abfe1f587ce2499ed2,6376ce85d1fc79b551796ec6,INCLUDED,True,,train
637a767d1c10e7436e594cff,data/REAL/7748.wav,7748,.wav,0,REAL,221374,b494d1f74826cfc76a119670f987c1e0da78244caa9fcf7d4e5c32d77fdd6c9c,16000,3.458062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:b494d1f74826cfc76a119670f987c1e0da78244caa9fcf7d4e5c32d77fdd6c9c,637a767d1c10e7436e594cff,INCLUDED,True,,train
637be1475a8e1d7910168573,data/REAL/20423.wav,20423,.wav,0,REAL,292410,ccf0c77b8f7df8c676a83ae1ff4ae8173ac2c09fbb3b86496d3a8ecce96221fa,16000,4.568000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ccf0c77b8f7df8c676a83ae1ff4ae8173ac2c09fbb3b86496d3a8ecce96221fa,637be1475a8e1d7910168573,INCLUDED,True,,train
6383ba296cb58cb8821e9b94,data/REAL/2471.wav,2471,.wav,0,REAL,213882,d84aa80a2e735481451a67a4cd603d47fb6c16ba028055802132e33c35767ebf,16000,3.341000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d84aa80a2e735481451a67a4cd603d47fb6c16ba028055802132e33c35767ebf,6383ba296cb58cb8821e9b94,INCLUDED,True,,train
6385fbb07fd9fc22b3388cf4,data/REAL/12061.wav,12061,.wav,0,REAL,244602,dc5dc8811d4cfc543cd24480127735685a8ae0fb8d6edb741c4538851b91fe24,16000,3.821000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:dc5dc8811d4cfc543cd24480127735685a8ae0fb8d6edb741c4538851b91fe24,6385fbb07fd9fc22b3388cf4,INCLUDED,True,,train
638e1035c37cacbf97e61f6d,data/REAL/7184.wav,7184,.wav,0,REAL,578366,2efb2fe3c8590daa20dbe43cce8dfc5a1b0ed785c49c648dbed3a1616ea8b867,16000,9.036062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:2efb2fe3c8590daa20dbe43cce8dfc5a1b0ed785c49c648dbed3a1616ea8b867,638e1035c37cacbf97e61f6d,INCLUDED,True,,train
63a795842d2cd401361d34d8,data/REAL/9465.wav,9465,.wav,0,REAL,252794,a4e81eda2290260f1e8efd82329ceada381b42c7ee91a833d1e402abb61eae33,16000,3.949000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:a4e81eda2290260f1e8efd82329ceada381b42c7ee91a833d1e402abb61eae33,63a795842d2cd401361d34d8,INCLUDED,True,,train
63a7e7811337d966ad8006fc,data/REAL/5545.wav,5545,.wav,0,REAL,169146,80f1d45fd95e657857071446e1f79c5918e7b8de2bd381e8ef7312c27aab7acc,16000,2.642000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:80f1d45fd95e657857071446e1f79c5918e7b8de2bd381e8ef7312c27aab7acc,63a7e7811337d966ad8006fc,INCLUDED,True,,train
63b279d51bd4ca6741d25c29,data/REAL/9093.wav,9093,.wav,0,REAL,331326,76b976512316791abaca5f07151b3c677e71dac206313917bdb7365b630a88a5,16000,5.176062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:76b976512316791abaca5f07151b3c677e71dac206313917bdb7365b630a88a5,63b279d51bd4ca6741d25c29,INCLUDED,True,,train
63c3b0c09a0da47ac183a66a,data/REAL/14540.wav,14540,.wav,0,REAL,199738,3fcc074039f7866388130bc250b730b62d97d2924817b36181debe670739453d,16000,3.120000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:3fcc074039f7866388130bc250b730b62d97d2924817b36181debe670739453d,63c3b0c09a0da47ac183a66a,INCLUDED,True,,train
63c9bdb974118853cd5298fc,data/REAL/14287.wav,14287,.wav,0,REAL,139642,5095bf9be1c6a0959f9095d960001be6dd16152f065b2915481b5da7f08cf743,16000,2.181000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5095bf9be1c6a0959f9095d960001be6dd16152f065b2915481b5da7f08cf743,63c9bdb974118853cd5298fc,INCLUDED,True,,train
63ca9b354decdab1cbcb5f2c,data/REAL/4171.wav,4171,.wav,0,REAL,541754,117f1e308e188b83332e220239761065a6079363897012e1803ccb24908c64be,16000,8.464000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:117f1e308e188b83332e220239761065a6079363897012e1803ccb24908c64be,63ca9b354decdab1cbcb5f2c,INCLUDED,True,,train
63ce7cde6a048a97131007d9,data/REAL/3016.wav,3016,.wav,0,REAL,98682,9c3b65b8f05b11f4a0342dcb25eb337de4728b2ad6d7217cdd0bb955db303df4,16000,1.541000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:9c3b65b8f05b11f4a0342dcb25eb337de4728b2ad6d7217cdd0bb955db303df4,63ce7cde6a048a97131007d9,INCLUDED,True,,train
63d3fcdf6359af793f96150a,data/REAL/7470.wav,7470,.wav,0,REAL,203838,bbb6514a3ad1bfebef78f8f130bf777dd72de3b2355ff173e7ac8bf77c709198,16000,3.184062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:bbb6514a3ad1bfebef78f8f130bf777dd72de3b2355ff173e7ac8bf77c709198,63d3fcdf6359af793f96150a,INCLUDED,True,,train
63d7a8aee0c747d5d1b2db55,data/REAL/5851.wav,5851,.wav,0,REAL,214394,44a68edfec966142bda9160a83168b82c477fe98785418514ef847d3933222fd,16000,3.349000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:44a68edfec966142bda9160a83168b82c477fe98785418514ef847d3933222fd,63d7a8aee0c747d5d1b2db55,INCLUDED,True,,train
63daf07623023f62c05f7567,data/REAL/4653.wav,4653,.wav,0,REAL,60094,7a7412a6b86f3e8efba0ecf6a573220966b306c4c82f92dc3e0e7f6b511a8965,16000,0.938062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:7a7412a6b86f3e8efba0ecf6a573220966b306c4c82f92dc3e0e7f6b511a8965,63daf07623023f62c05f7567,INCLUDED,True,,train
63f41233f162276122f37a61,data/REAL/2720.wav,2720,.wav,0,REAL,71802,5a85dc5a365a78e4df66d5ae567dfe0513a5de01870c706e0be950eab8590d81,16000,1.121000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5a85dc5a365a78e4df66d5ae567dfe0513a5de01870c706e0be950eab8590d81,63f41233f162276122f37a61,INCLUDED,True,,train
6402b89553128e39daa9095c,data/REAL/8231.wav,8231,.wav,0,REAL,278778,4f78291e00df916649d8957b49461b7fe644f353cec95f853638e7f00ec0db91,16000,4.355000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:4f78291e00df916649d8957b49461b7fe644f353cec95f853638e7f00ec0db91,6402b89553128e39daa9095c,INCLUDED,True,,train
64044113caa8e3e627142a6d,data/REAL/yt_0009_part_134.flac,yt_0009_part_134,.flac,0,REAL,690027,e5fc5468b1d4501813b62e968b748d581e2d156a3396a3be46ef50e22c43273d,44100,4.512993197,2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:e5fc5468b1d4501813b62e968b748d581e2d156a3396a3be46ef50e22c43273d,64044113caa8e3e627142a6d,INCLUDED,True,,train
642e79dcbe8b7b535395b3dc,data/REAL/yt_0013_part_057.flac,yt_0013_part_057,.flac,0,REAL,302803,c6821c94fabdfba7fd395007dec4661e48673387596dbadd366e11fb907791b5,44100,3.190997732,2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:c6821c94fabdfba7fd395007dec4661e48673387596dbadd366e11fb907791b5,642e79dcbe8b7b535395b3dc,INCLUDED,True,,train
642fa2cad0724ee2d7dbcbdc,data/REAL/14077.wav,14077,.wav,0,REAL,89914,a5078bac13aafb9799708721f4aae92853839d8ea1df2732665075c362674223,16000,1.404000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:a5078bac13aafb9799708721f4aae92853839d8ea1df2732665075c362674223,642fa2cad0724ee2d7dbcbdc,INCLUDED,True,,train
643046f1eaf6f8f342993208,data/REAL/5280.wav,5280,.wav,0,REAL,129530,912e60e6b9e25facc31b124303d16c9e1ce805c9f49de0daed872f27ad3f52d9,16000,2.023000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:912e60e6b9e25facc31b124303d16c9e1ce805c9f49de0daed872f27ad3f52d9,643046f1eaf6f8f342993208,INCLUDED,True,,train
643bad59b77b4af32d6e2ba9,data/REAL/13404.wav,13404,.wav,0,REAL,445050,8e293e068c391e257c7499f98afb48809f532bb70d5f225b323b367e8efbed15,16000,6.953000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:8e293e068c391e257c7499f98afb48809f532bb70d5f225b323b367e8efbed15,643bad59b77b4af32d6e2ba9,INCLUDED,True,,train
64453c772836998e2c2b2a1b,data/REAL/16478.wav,16478,.wav,0,REAL,359802,1478fef3eb962d98660093e62d45cc122ab35bbb2cb9824851b72ed3258ff09c,16000,5.621000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1478fef3eb962d98660093e62d45cc122ab35bbb2cb9824851b72ed3258ff09c,64453c772836998e2c2b2a1b,INCLUDED,True,,train
6449f10b0d215adc2ee4355f,data/REAL/15668.wav,15668,.wav,0,REAL,216506,103c2ae5850772977d8013a2bdb59373142cdc340cd537bef959766e656be2ba,16000,3.382000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:103c2ae5850772977d8013a2bdb59373142cdc340cd537bef959766e656be2ba,6449f10b0d215adc2ee4355f,INCLUDED,True,,train
64516d56dacaeca4c8c8f4fc,data/REAL/10167.wav,10167,.wav,0,REAL,468730,f72d3d9c137a5bb171813e4052eee1fc48f8323977372fd1fd812cc78f349598,16000,7.323000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:f72d3d9c137a5bb171813e4052eee1fc48f8323977372fd1fd812cc78f349598,64516d56dacaeca4c8c8f4fc,INCLUDED,True,,train
