sample_id,path,basename,extension,label,label_name,size_bytes,sha256,sample_rate,duration_seconds,channels,speaker_id,source_id,generator_id,dataset_id,parent_recording_id,duplicate_group_id,canonical_sample_id,integrity_status,included,exclusion_reason
db0be2b96ed44391dcb5f726,data/FAKE/1160.wav,1160,.wav,1,FAKE,284794,526ea80e87c2112042e66a5d4ef564b227c301e17aa1734a80b1c9abc150d9d6,16000,4.449000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:526ea80e87c2112042e66a5d4ef564b227c301e17aa1734a80b1c9abc150d9d6,1f314f82de845490f847e79a,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
f23f1c47d74ca8a3c23fe0d6,data/FAKE/225.wav,225,.wav,1,FAKE,167418,5dd1423ace3999cdbe9ab3369d767c9897bc03a69161385c1d42de7a965b7cf3,16000,2.615000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5dd1423ace3999cdbe9ab3369d767c9897bc03a69161385c1d42de7a965b7cf3,81c029ae43c0977c31f218d7,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
cfa10f31047a84a555ec2d99,data/FAKE/22504.wav,22504,.wav,1,FAKE,324794,1fa328c0f5b7bc990a746771207421b3867f768bcc3aa460df40533095d136f7,16000,5.074000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1fa328c0f5b7bc990a746771207421b3867f768bcc3aa460df40533095d136f7,98f9eba6ad511d5ac7b4c920,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
37b8a7377452a3d1c6de64fa,data/FAKE/22505.wav,22505,.wav,1,FAKE,768442,ba26d6f6886bc6dc9d9880346d90b2745e875a994862299a54811b4555b9832c,16000,12.006000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ba26d6f6886bc6dc9d9880346d90b2745e875a994862299a54811b4555b9832c,a5649ca8b819d2068d2e1c28,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
84edf3551ef0dfe66b9f4d9a,data/FAKE/22507.wav,22507,.wav,1,FAKE,412030,1da050a25eca682e17a45a6a76b11a7bc9c8c70811602083943823b432c53502,16000,6.437062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1da050a25eca682e17a45a6a76b11a7bc9c8c70811602083943823b432c53502,679adb2a20e0c9dd8609cd3b,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
9181923538183a18d857e5ea,data/FAKE/2251.wav,2251,.wav,1,FAKE,376506,1c48e55655372852c23f4f9fd4c52c3809b606b1401e79e09b66d3809084ab28,16000,5.882000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1c48e55655372852c23f4f9fd4c52c3809b606b1401e79e09b66d3809084ab28,7aeb8fe9386413992857479a,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
c94fed0de9376b15b54c53a4,data/FAKE/22511.wav,22511,.wav,1,FAKE,87354,d4cfe71f57bf004f68fc4ae3f0fd6339e5b4c9cf63111414341f272f772ff51a,16000,1.364000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d4cfe71f57bf004f68fc4ae3f0fd6339e5b4c9cf63111414341f272f772ff51a,a4f5971bafb77802a893dd6c,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
0a3f4ab57450cd1a1c629015,data/FAKE/22517.wav,22517,.wav,1,FAKE,441470,0d789ad75c65cc3a32a25ceef8a6761586e27b0c803e3c6bd1e5cd3c32f4832f,16000,6.897062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:0d789ad75c65cc3a32a25ceef8a6761586e27b0c803e3c6bd1e5cd3c32f4832f,66222b74bb6a7f06b0914d7c,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
8008f78dbcad904df8446df7,data/FAKE/22518.wav,22518,.wav,1,FAKE,465150,f4a9cd29571b80f6a1f3c63dee0247abd8ff104a7e82655873016a9288de730d,16000,7.267062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:f4a9cd29571b80f6a1f3c63dee0247abd8ff104a7e82655873016a9288de730d,b1f7aee518a80c1eef3ef71d,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
830ae357a54eed2332b19ec3,data/FAKE/2252.wav,2252,.wav,1,FAKE,801854,1d3d2e5d294c1df20e8d84e24f2156f7789b751b8895341ae25f555ace1211c4,16000,12.528062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1d3d2e5d294c1df20e8d84e24f2156f7789b751b8895341ae25f555ace1211c4,bc46b1eef8cbab33a2c02776,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
727aec89b7428b9df4bd0662,data/FAKE/22522.wav,22522,.wav,1,FAKE,525946,2267508d50dddd5907778cd595c6958bde84448945b5e12de9a74bdffe3d9cd7,16000,8.217000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:2267508d50dddd5907778cd595c6958bde84448945b5e12de9a74bdffe3d9cd7,048fc3fd3e3923c074441167,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
6953e16b84f6badae7439442,data/FAKE/22526.wav,22526,.wav,1,FAKE,240446,d913341de0117354cfafb7da43112e7571e8157e0f05df0314d06d481864ad87,16000,3.756062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d913341de0117354cfafb7da43112e7571e8157e0f05df0314d06d481864ad87,35bbf1bd4b922adea5471045,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
e112aad86d1d66c304174057,data/FAKE/22532.wav,22532,.wav,1,FAKE,235962,bd5b5e8a15f89c3541cfd40dc86b3b63e061f841e582710f334ee5cc7351a74e,16000,3.686000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:bd5b5e8a15f89c3541cfd40dc86b3b63e061f841e582710f334ee5cc7351a74e,e690bb288c53642ef02235b2,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
737e624976c194a0d40d27f3,data/FAKE/22698.wav,22698,.wav,1,FAKE,94842,5ae4110f936dba5d86b1373d3f11d73a8a933fba2f9d61dac325dca350c53e81,16000,1.481000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5ae4110f936dba5d86b1373d3f11d73a8a933fba2f9d61dac325dca350c53e81,ff1e589a4429f8f91f3df9b6,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
b795525b50207894c892bca8,data/FAKE/22699.wav,22699,.wav,1,FAKE,120958,5b9df03946c7032b94d4f505f5708bd58e6798cfee8ac645f90f96d8f9763c03,16000,1.889062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5b9df03946c7032b94d4f505f5708bd58e6798cfee8ac645f90f96d8f9763c03,e1cf52fdeb7c1973be7a08fc,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
ec01ab93af47cc7d2192c72f,data/FAKE/2270.wav,2270,.wav,1,FAKE,76858,1beabdf98dad734da9884dcaf9412f97157d16c6fb383066d2da2b8c8a89deb4,16000,1.200000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1beabdf98dad734da9884dcaf9412f97157d16c6fb383066d2da2b8c8a89deb4,2ff3e6b623e90dc50ee11ac1,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
7650499c4f485002ff4214d0,data/FAKE/22707.wav,22707,.wav,1,FAKE,103290,d744bde031feec8357fdcc39ef4da9b5440b245a601bd187c51ac182deb5eccc,16000,1.613000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d744bde031feec8357fdcc39ef4da9b5440b245a601bd187c51ac182deb5eccc,c86d8274503b602895d88c8f,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
76f7336bdc1a6588bad1e297,data/FAKE/22709.wav,22709,.wav,1,FAKE,300094,006793f308413d67647041fdd5a1eb1d2e6ace1f30d4270031dbca5b55455cc5,16000,4.688062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:006793f308413d67647041fdd5a1eb1d2e6ace1f30d4270031dbca5b55455cc5,036acf73aebb4bf8359d0d18,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
98d22bdaa730472bb23a4c64,data/FAKE/2271.wav,2271,.wav,1,FAKE,1395646,25a79cf348d12296766d66e3e5536e14de17e1cb3f9a7dbe3c45dff99c4e57fa,16000,21.806062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:25a79cf348d12296766d66e3e5536e14de17e1cb3f9a7dbe3c45dff99c4e57fa,92423313d80c59da531ebadf,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
f0b83884f6e17abaef959950,data/FAKE/22721.wav,22721,.wav,1,FAKE,446846,51cc6fd9f2273698ab6eb775722effa95601a7bd4ebdb896666b4973c9961a37,16000,6.981062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:51cc6fd9f2273698ab6eb775722effa95601a7bd4ebdb896666b4973c9961a37,ff50388a36285f421f0a6360,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
1c18be089ca8dd0b2d419bf7,data/FAKE/22722.wav,22722,.wav,1,FAKE,179386,5cf9faeb8340e3c043fb60d89c8def65fc05b41bd51863393c45699cb295f56c,16000,2.802000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5cf9faeb8340e3c043fb60d89c8def65fc05b41bd51863393c45699cb295f56c,b688b881fc279bb5a478b7e8,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
e7fe0e140d765cd4db57dc5a,data/FAKE/22723.wav,22723,.wav,1,FAKE,375098,5c4320ecaa7aaa9a8b98a5de2d195b48ae4cd99a20fd554ef19a0048d618d7f8,16000,5.860000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5c4320ecaa7aaa9a8b98a5de2d195b48ae4cd99a20fd554ef19a0048d618d7f8,db471e642cf123c261c6d495,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
aa7563c18ec8438bc44aa83e,data/FAKE/22724.wav,22724,.wav,1,FAKE,167674,f894aafee06ebc8cbb07e7f06ec15654e4c1326e8cf374658421ec4de5e8afe6,16000,2.619000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:f894aafee06ebc8cbb07e7f06ec15654e4c1326e8cf374658421ec4de5e8afe6,de179cfcf39583b7512b04ea,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
e3d80b0762f30704ee3ee7ca,data/FAKE/22725.wav,22725,.wav,1,FAKE,192830,55a58c000c88adb3570b3aaf981b30f6b58d17b3c182cc09bf1e52d995d9a1f8,16000,3.012062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:55a58c000c88adb3570b3aaf981b30f6b58d17b3c182cc09bf1e52d995d9a1f8,9dd6a4d5f0a85e4753cdc795,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
0b1d51a0eabb1609b3a27599,data/FAKE/22730.wav,22730,.wav,1,FAKE,50430,ccdbb5ad09c57631dbdcf4b0c1831b3342d201b3fd42806cd3aa2afd1964eea5,16000,0.787062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ccdbb5ad09c57631dbdcf4b0c1831b3342d201b3fd42806cd3aa2afd1964eea5,44a6a62faf38c7f404e62fb0,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
1a75548cac87beb6d85fb89b,data/FAKE/22737.wav,22737,.wav,1,FAKE,393850,f71f262d765ba151879c00c91cabf1fddb662bfb8ab4c6a0c0d3064bcc6eca82,16000,6.153000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:f71f262d765ba151879c00c91cabf1fddb662bfb8ab4c6a0c0d3064bcc6eca82,97aa5ba4f1b6f5cbfef6689b,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
87e55bab1323feab648f8723,data/FAKE/22738.wav,22738,.wav,1,FAKE,92606,60ce8cf2b00f720d4f417bc82da19c6039fb550ea2426fd67bcee3e29fb9beaf,16000,1.446062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:60ce8cf2b00f720d4f417bc82da19c6039fb550ea2426fd67bcee3e29fb9beaf,b781f4db26323ef4dcf45c5f,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
d0acd6cce69175fd30c9c543,data/FAKE/2274.wav,2274,.wav,1,FAKE,126206,ca9f75d503c14d6e0ed211157018a3ea9c02f436fde70c346d7870c019ee5b56,16000,1.971062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ca9f75d503c14d6e0ed211157018a3ea9c02f436fde70c346d7870c019ee5b56,6104ebdbd0224f5bdb02c3dd,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
e56bcc27ec769960103ba03d,data/FAKE/22744.wav,22744,.wav,1,FAKE,273598,b42c80b039d4e753a1aeb5b64664343279470e2b4ef44d5ab28bb6e40aec26e0,16000,4.274062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:b42c80b039d4e753a1aeb5b64664343279470e2b4ef44d5ab28bb6e40aec26e0,5ae03f7060926d457ecbae7e,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
bc665f8620bf6eb5a3869d6e,data/FAKE/22746.wav,22746,.wav,1,FAKE,290366,0a029eb33cc75d0bf9d292b86f2b3078674fbe3580309d5da107d1dfda217efe,16000,4.536062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:0a029eb33cc75d0bf9d292b86f2b3078674fbe3580309d5da107d1dfda217efe,bd1a232b14728149be765d59,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
528068645c922c394519337c,data/FAKE/2275.wav,2275,.wav,1,FAKE,424702,48d473c2182de422bffeb412378871b3b716a4c8e7a7d4308a3aef33a93a103b,16000,6.635062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:48d473c2182de422bffeb412378871b3b716a4c8e7a7d4308a3aef33a93a103b,9c7ff99ecb69e4bed7993b6f,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
ec89563f76eacca5c4b63806,data/FAKE/22755.wav,22755,.wav,1,FAKE,302138,1cae6ed18ae2e1ec3ad4c40b061d56f305fb17ff7f27981de1a8e69d82474240,16000,4.720000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1cae6ed18ae2e1ec3ad4c40b061d56f305fb17ff7f27981de1a8e69d82474240,b20c1558d508f710ec83913e,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
19df18b0bbdadf797b5ffd0c,data/FAKE/22762.wav,22762,.wav,1,FAKE,711358,e0cb41ce080e03e5e9195368bc8eb8ae118cdf6aa7ccbadad966789f4d565afa,16000,11.114062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:e0cb41ce080e03e5e9195368bc8eb8ae118cdf6aa7ccbadad966789f4d565afa,c596add2f09a88d4ba485496,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
0705faa7238c9bbd64a6d9e5,data/FAKE/22763.wav,22763,.wav,1,FAKE,355066,db42eef2dcdcd5e4a1502fee8e7cc230dd212ce59b1d725e92774702cd58908f,16000,5.547000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:db42eef2dcdcd5e4a1502fee8e7cc230dd212ce59b1d725e92774702cd58908f,88d11d55d56169b88b9d7403,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
87da2170f59d049e00b0963c,data/FAKE/22768.wav,22768,.wav,1,FAKE,555962,fa97446c417398f4d3cf38b46cb7d913f6f9b718ee361c36cfc3d3c1457b622b,16000,8.686000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:fa97446c417398f4d3cf38b46cb7d913f6f9b718ee361c36cfc3d3c1457b622b,48a37ae282853aa67de616fe,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
56d873598e31500f23b9979e,data/FAKE/22770.wav,22770,.wav,1,FAKE,233530,ee567f6d9298edee6f69a0ef4a82e5ae754040cd45f148113992ebec00c3e313,16000,3.648000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ee567f6d9298edee6f69a0ef4a82e5ae754040cd45f148113992ebec00c3e313,be2dd0c297180075adbb20a5,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
c829840668691c6381a2c065,data/FAKE/22901.wav,22901,.wav,1,FAKE,1596602,73bc9e60b2202a8cbfe50d6dda7b3626a4120e3949716ad7985c3c72b1423b44,16000,24.946000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:73bc9e60b2202a8cbfe50d6dda7b3626a4120e3949716ad7985c3c72b1423b44,e37337f839b54fc58164de8a,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
f88343794a16edf181d2e917,data/FAKE/22902.wav,22902,.wav,1,FAKE,970750,dddd03655c26a170236edb350c2b1573baeb70330a7e5c3899f5dd89024d4ef3,16000,15.167062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:dddd03655c26a170236edb350c2b1573baeb70330a7e5c3899f5dd89024d4ef3,2b104cccebff849cbffd8b10,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
bcb7f892e2e6d27c4c69e680,data/FAKE/22904.wav,22904,.wav,1,FAKE,215290,5af25d2652eb331cbcba4dcd1c93df9620d82d3c4baa2571115cca7dd877551f,16000,3.363000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5af25d2652eb331cbcba4dcd1c93df9620d82d3c4baa2571115cca7dd877551f,21eaeeb12497d3ca0fafe794,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
920b62f3bed579577daa1428,data/FAKE/22906.wav,22906,.wav,1,FAKE,229242,e83120e3615f1a7facc6d6ea32303110d88a500fc720fab3d20f54d843502dc8,16000,3.581000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:e83120e3615f1a7facc6d6ea32303110d88a500fc720fab3d20f54d843502dc8,1bb8419bcf46e30f649a334d,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
d2843f0eac452e10c1cbc525,data/FAKE/22907.wav,22907,.wav,1,FAKE,222206,001c31d4a9ba2e6dfc1108d41d2afff3628647c1f6492e4face2ce1811220f73,16000,3.471062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:001c31d4a9ba2e6dfc1108d41d2afff3628647c1f6492e4face2ce1811220f73,907f65736baf955dd444fae5,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
b7220e47da7b6299f394e780,data/FAKE/22909.wav,22909,.wav,1,FAKE,363134,6346a880ad1040eda4dc4dd97d054094aed5cb7532b7445a425d2ad63c04fa12,16000,5.673062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:6346a880ad1040eda4dc4dd97d054094aed5cb7532b7445a425d2ad63c04fa12,0327ac44bb0f19f255260c58,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
8d28046791d8875e4876cd01,data/FAKE/22917.wav,22917,.wav,1,FAKE,271550,72735131354c28b744f8a60c7b5028f46d825f5c893830ca06b48b73a099bf6c,16000,4.242062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:72735131354c28b744f8a60c7b5028f46d825f5c893830ca06b48b73a099bf6c,8f0dbdda2bb5de1715994012,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
8096b57255d6f8697bf4f1a5,data/FAKE/22923.wav,22923,.wav,1,FAKE,498302,d94df9fa90fff544c0942fe5476b11adb2b6bb6dd7cb352d644d5bedf20513d2,16000,7.785062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d94df9fa90fff544c0942fe5476b11adb2b6bb6dd7cb352d644d5bedf20513d2,8a2f58112272440506a811ed,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
a69a8098f52206879a3d9901,data/FAKE/22924.wav,22924,.wav,1,FAKE,187642,ec560d48ae31c8b0369f0ade068ee8e3c5a727fa48cc426a25fc238ee0dded9f,16000,2.931000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:ec560d48ae31c8b0369f0ade068ee8e3c5a727fa48cc426a25fc238ee0dded9f,80caae7b3390ade674090146,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
188f1ca24d24166614e4e9f9,data/FAKE/22931.wav,22931,.wav,1,FAKE,395770,92fd515bb008e1858e42f48b974056b4b5e103cf81527e65f37a41ce82d531eb,16000,6.183000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:92fd515bb008e1858e42f48b974056b4b5e103cf81527e65f37a41ce82d531eb,670726e5ca1dc8dd1052f1ce,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
229492660a19831faeeb4fc1,data/FAKE/22933.wav,22933,.wav,1,FAKE,502458,986855b5bd86fd49fe39e350a3867855f2124c28bf5d58c4323d5d654405a122,16000,7.850000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:986855b5bd86fd49fe39e350a3867855f2124c28bf5d58c4323d5d654405a122,3b659e7334a4cfe64f017cea,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
b84e028318f24f761fbd30a9,data/FAKE/22937.wav,22937,.wav,1,FAKE,78846,cd4ee3256f59e25ab61767d75d508834f0d8d519b4127eeb5fbc973f9015e811,16000,1.231062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:cd4ee3256f59e25ab61767d75d508834f0d8d519b4127eeb5fbc973f9015e811,75fa4b1ca78027beef353c52,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
fe809e896681bcff0f4eabe5,data/FAKE/22938.wav,22938,.wav,1,FAKE,911546,5391eb8535796142e1142ddc97534e3f15ff010aa063c22d975d53bbdb62e0ef,16000,14.242000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:5391eb8535796142e1142ddc97534e3f15ff010aa063c22d975d53bbdb62e0ef,1ee1e7b369c50979e621f135,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
d744dd7edc9d72537958b5fd,data/FAKE/22939.wav,22939,.wav,1,FAKE,215162,541f568b498f09aa137a6ec1f9ec0f283f4742b6ce3b4c2c306d60b133ddb03f,16000,3.361000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:541f568b498f09aa137a6ec1f9ec0f283f4742b6ce3b4c2c306d60b133ddb03f,58f1a23955f93c99051eacff,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
e6bccf4fe65379130814f3e8,data/FAKE/22947.wav,22947,.wav,1,FAKE,410750,b82f6a4b8a861cc8be8684901bb60e51b01b01c71d6a7955e3c89a8ad9de2fde,16000,6.417062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:b82f6a4b8a861cc8be8684901bb60e51b01b01c71d6a7955e3c89a8ad9de2fde,c182834fbcd0e3cb1dec1254,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
50a7324647c2267d36796e68,data/FAKE/22948.wav,22948,.wav,1,FAKE,888442,1856d05e7547d2ae6cc41e71884dc94d6befc064076aa28c4d3de188aaead119,16000,13.881000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:1856d05e7547d2ae6cc41e71884dc94d6befc064076aa28c4d3de188aaead119,d5e6a534c436c6fa4089d7d9,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
c786a033605e87006026a1b6,data/FAKE/2295.wav,2295,.wav,1,FAKE,111358,fb2e68fcb79cff10f62bad81195fd6d3aa9dda21f3e982af98beaef0d3e2558a,16000,1.739062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:fb2e68fcb79cff10f62bad81195fd6d3aa9dda21f3e982af98beaef0d3e2558a,b5e8aedaf944aa8b80cafd8b,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
18788ef0f8e07ac9f64f8f4b,data/FAKE/22950.wav,22950,.wav,1,FAKE,1236222,55526f4713d1a36472db2feec2c7032fbd3a88e917b86167516f62c71039d18f,16000,19.315062500,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:55526f4713d1a36472db2feec2c7032fbd3a88e917b86167516f62c71039d18f,5f40d9d74c872ef0d46685a0,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
59829509357bfe8e1a1fdb8c,data/FAKE/22951.wav,22951,.wav,1,FAKE,48186,193f370cdf6557e64a45b14f067f5c2651ad4f7a8b56580b6c12e785f8676d30,16000,0.752000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:193f370cdf6557e64a45b14f067f5c2651ad4f7a8b56580b6c12e785f8676d30,3855d6787054cf35b6655d21,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
5a19680e4446806193ce3c8e,data/FAKE/22952.wav,22952,.wav,1,FAKE,627578,d5c40421e0c2fb9f8bf9b9f31bfcb5149469ef594a566d0e77914dc66ee3861e,16000,9.805000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:d5c40421e0c2fb9f8bf9b9f31bfcb5149469ef594a566d0e77914dc66ee3861e,32a1cd7eb4e7726f09005b36,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
44a1a181318c38b54478b77c,data/FAKE/22953.wav,22953,.wav,1,FAKE,114106,cad0771df51c78d88d65e553e2dc078340b9abcdbce11819453aa64286799a9a,16000,1.782000000,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,sha256:cad0771df51c78d88d65e553e2dc078340b9abcdbce11819453aa64286799a9a,da4253aa000609bc91997ade,DUPLICATE_EXCLUDED,False,same-label byte duplicate; canonical member retained
